from_id,to_id,walk_d
5931307,5933123,548
5931308,5929491,548
5931308,5931306,783
5931308,5931309,548
5931308,5933122,627
5931308,5933123,470
5931309,5927675,783
5931309,5929491,705
5931309,5929493,627
5931309,5931309,0
5931309,5931310,705
5931309,5933125,548
5931310,5929493,783
5931310,5929494,783
5931310,5931309,705
5931310,5931310,0
5931310,5931311,627
5931310,5933125,470
5931310,5933126,705
5931311,5929493,705
5931311,5929494,548
5931311,5929495,783
5931311,5931310,627
5931311,5931311,0
5931311,5931312,470
5931311,5933125,627
5931311,5933126,392
5931311,5933127,627
5931312,5927677,705
5931312,5929493,783
5931312,5929494,627
5931312,5929495,548
5931312,5929496,705
5931312,5929497,783
5931312,5931311,470
5931312,5931312,0
5931312,5933126,548
5931312,5933127,392
5931313,5927678,783
5931313,5929495,783
5931313,5929496,548
5931313,5929497,627
5931313,5929498,783
5931313,5931311,705
5931313,5931312,548
5931313,5933126,783
5931313,5933127,548
5931314,5929497,783
5931314,5929498,548
5931315,5927680,705
5931315,5929497,783
5931315,5929498,470
5931315,5929499,627
5931315,5933130,705
5931315,5933131,627
5931315,5934944,705
5931316,5929498,783
5931316,5929499,627
5931316,5931316,0
5931316,5931317,783
5931316,5931318,705
5931316,5933131,548
5931316,5933132,783
5931317,5929501,627
5931317,5931316,783
5931317,5931317,0
5931317,5931318,392
5931317,5931319,705
5931317,5933131,783
5931317,5933132,548
5931317,5933133,783
5931318,5927683,783
5931318,5929499,783
5931318,5929500,705
5931318,5929501,470
5931318,5929502,705
5931318,5931316,705
5931318,5931317,470
5931318,5931318,0
5931318,5931319,392
5931318,5931320,783
5931318,5933132,627
5931318,5933133,548
5931318,5933134,783
5931318,5934947,783
5931318,5934948,783
5931319,5929501,627
5931319,5931317,705
5931319,5931318,392
5931319,5931319,0
5931319,5931320,548
5931319,5933133,548
5931319,5933134,627
5931319,5933135,627
5931319,5934947,783
5931319,5934948,783
5931320,5931318,783
5931320,5931319,548
5931320,5931320,0
5931320,5933134,783
5931320,5933135,470
5931320,5933136,627
5931320,5934949,783
5931320,5934950,783
5931321,5927686,783
5931321,5929502,783
5931321,5929503,627
5931321,5929504,470
5931321,5931321,0
5931321,5931322,470
5931321,5933137,783
5931322,5929504,783
5931322,5929506,627
5931322,5931321,470
5931322,5931322,0
5931322,5931323,705
5931322,5933137,470
5931322,5933138,627
5931322,5934951,705
5931322,5934952,783
5931323,5929506,705
5931323,5931322,705
5931323,5931323,0
5931323,5931324,470
5931323,5933137,705
5931323,5933138,470
5931323,5933139,627
5931323,5933140,783
5931323,5934952,783
5931324,5929506,627
5931324,5929507,627
5931324,5929508,627
5931324,5931323,470
5931324,5931324,0
5931324,5931325,548
5931324,5931326,783
5931324,5933138,627
5931324,5933139,627
5931324,5933140,470
5931325,5929507,627
5931325,5929508,470
5931325,5929509,627
5931325,5929510,783
5931325,5931324,548
5931325,5931325,0
5931325,5931326,470
5931325,5931327,783
5931325,5933140,627
5931325,5933141,627
5931326,5927692,783
5931326,5929508,705
5931326,5929509,470
5931326,5929510,627
5931326,5931324,783
5931326,5931325,470
5931326,5931326,0
5931326,5931327,470
5931326,5931328,783
5931326,5933139,783
5931326,5933140,548
5931326,5933141,470
5931326,5933142,627
5931327,5929509,627
5931327,5929510,548
5931327,5929511,783
5931327,5931325,783
5931327,5931326,470
5931327,5931327,0
5931327,5931328,627
5931327,5931329,783
5931327,5933140,783
5931327,5933141,627
5931327,5933142,470
5931327,5933143,548
5931327,5933144,705
5931327,5934956,705
5931328,5927692,783
5931328,5929510,548
5931328,5929511,470
5931328,5929512,548
5931328,5931326,783
5931328,5931327,627
5931328,5931328,0
5931328,5931329,470
5931328,5933142,783
5931328,5933143,627
5931328,5933144,627
5931328,5933145,783
5931329,5927694,783
5931329,5929511,705
5931329,5929512,627
5931329,5929513,783
5931329,5931327,783
5931329,5931328,470
5931329,5931329,0
5931329,5931330,627
5931329,5933142,783
5931329,5933143,627
5931329,5933144,627
5931329,5933145,548
5931330,5929512,705
5931330,5929513,627
5931330,5929514,705
5931330,5931329,627
5931330,5931330,0
5931330,5931331,548
5931330,5933145,548
5931330,5933146,783
5931331,5929513,705
5931331,5929514,548
5931331,5931330,548
5931331,5931331,0
5931331,5931332,548
5931331,5933146,548
5931331,5933147,783
5931332,5927698,783
5931332,5929514,548
5931332,5929515,627
5931332,5929516,470
5931332,5931331,548
5931332,5931332,0
5931332,5931333,470
5931332,5931334,783
5931332,5933146,470
5931332,5933147,470
5931332,5933148,705
5931332,5934961,783
5931333,5927698,705
5931333,5929515,627
5931333,5929516,470
5931333,5929517,627
5931333,5931332,470
5931333,5931333,0
5931333,5931334,392
5931333,5933147,627
5931333,5933148,627
5931333,5933149,548
5931334,5929516,548
5931334,5929517,392
5931334,5931332,783
5931334,5931333,392
5931334,5931334,0
5931334,5933148,627
5931334,5933149,470
5931334,5933150,627
5931334,5934964,705
5931335,5931334,705
5931335,5933149,705
5931335,5933150,392
5931335,5934964,783
5931335,5934965,783
5931336,5933150,783
5933084,5931269,548
5933084,5931271,783
5933084,5933084,0
5933084,5933085,470
5933084,5934898,548
5933084,5931267,783
5933084,5931268,627
5933084,5933082,783
5933084,5933083,548
5933084,5934897,627
5933085,5931269,705
5933085,5931271,470
5933085,5931272,705
5933085,5933084,470
5933085,5933085,0
5933085,5934898,548
5933085,5934899,627
5933085,5934897,783
5933086,5933085,627
5933086,5933088,705
5933086,5934899,627
5933086,5934901,705
5933086,5936712,783
5933087,5931272,783
5933087,5931273,783
5933087,5933088,470
5933087,5933089,783
5933087,5934901,470
5933087,5934902,627
5933088,5931272,705
5933088,5931273,705
5933088,5933088,0
5933088,5933089,627
5933088,5934901,705
5933088,5934902,548
5933088,5934903,627
5933088,5934904,783
5933089,5929457,705
5933089,5931272,783
5933089,5931273,783
5933089,5931274,470
5933089,5931275,627
5933089,5933088,627
5933089,5933089,0
5933089,5934902,627
5933089,5934903,470
5933089,5934904,627
5933089,5936715,783
5933090,5929458,783
5933090,5931274,705
5933090,5931275,627
5933090,5933089,548
5933091,5931275,783
5933091,5933089,783
5933091,5933092,627
5933091,5934906,627
5933092,5931275,783
5933092,5933092,0
5933092,5934906,627
5933093,5929461,705
5933093,5933092,783
5933093,5934906,783
5933093,5934908,627
5933093,5936720,705
5933093,5936721,783
5933094,5929461,783
5933094,5929462,783
5933094,5931280,705
5933094,5931281,783
5933094,5933094,0
5933094,5933095,392
5933094,5934909,627
5933094,5934910,783
5933094,5936722,783
5933095,5929462,783
5933095,5929463,783
5933095,5931280,627
5933095,5931281,548
5933095,5933094,392
5933095,5933095,0
5933095,5933097,783
5933095,5934909,627
5933095,5934910,548
5933095,5934911,783
5933095,5936722,705
5933096,5929463,783
5933096,5931280,627
5933096,5931281,627
5933096,5931282,627
5933096,5933094,705
5933096,5933095,470
5933096,5933097,627
5933096,5934909,783
5933096,5934910,470
5933096,5934911,627
5933096,5934912,783
5933096,5936723,783
5933097,5929465,783
5933097,5931281,548
5933097,5931282,470
5933097,5931283,627
5933097,5933095,783
5933097,5933097,0
5933097,5933098,470
5933097,5934910,705
5933097,5934911,627
5933097,5934912,627
5933098,5929466,783
5933098,5931281,783
5933098,5931282,705
5933098,5931283,548
5933098,5933097,470
5933098,5933098,0
5933098,5933099,470
5933098,5934911,548
5933098,5934912,548
5933098,5936724,783
5933098,5936726,783
5933099,5929466,783
5933099,5929467,783
5933099,5931283,627
5933099,5933098,470
5933099,5933099,0
5933099,5934912,783
5933099,5936726,705
5933100,5931284,783
5933100,5933098,783
5933100,5933099,470
5933101,5933099,705
5933101,5934917,783
5933102,5929470,783
5933102,5933104,705
5933102,5934917,548
5933102,5936729,705
5933103,5929470,783
5933103,5929471,783
5933103,5931288,548
5933103,5931289,627
5933103,5933104,470
5933103,5934917,627
5933104,5929471,783
5933104,5929472,783
5933104,5929473,783
5933104,5931288,705
5933104,5931289,470
5933104,5931290,548
5933104,5931291,783
5933104,5933104,0
5933104,5933105,627
5933104,5934917,627
5933104,5934919,705
5933105,5929473,705
5933105,5931289,705
5933105,5931290,470
5933105,5931291,627
5933105,5933104,627
5933105,5933105,0
5933105,5933106,470
5933105,5933107,783
5933105,5934919,627
5933105,5934920,783
5933106,5931290,705
5933106,5931291,470
5933106,5931292,627
5933106,5931293,783
5933106,5933105,470
5933106,5933106,0
5933106,5933107,392
5933106,5934919,470
5933106,5934920,548
5933106,5934921,627
5933106,5936733,783
5933107,5931291,783
5933107,5931292,392
5933107,5931293,627
5933107,5933105,783
5933107,5933106,392
5933107,5933107,0
5933107,5933108,705
5933107,5933109,783
5933107,5934919,783
5933107,5934920,783
5933107,5934921,627
5933107,5934922,705
5933108,5931293,627
5933108,5931294,705
5933108,5933107,705
5933108,5933108,0
5933108,5933109,470
5933108,5933110,783
5933108,5934921,627
5933108,5934922,470
5933108,5936735,783
5933109,5929477,783
5933109,5931293,627
5933109,5931294,627
5933109,5931295,627
5933109,5933107,783
5933109,5933108,470
5933109,5933109,0
5933109,5933110,470
5933109,5934921,783
5933109,5934922,548
5933110,5929477,705
5933110,5929479,783
5933110,5931294,548
5933110,5931295,470
5933110,5931296,705
5933110,5933108,783
5933110,5933109,470
5933110,5933110,0
5933110,5934922,705
5933111,5931297,705
5933111,5933111,0
5933111,5933112,392
5933111,5934923,783
5933111,5934924,783
5933111,5934925,627
5933111,5934926,783
5933112,5929480,783
5933112,5931297,470
5933112,5931298,548
5933112,5933111,392
5933112,5933112,0
5933112,5933113,548
5933112,5934925,548
5933112,5934926,627
5933112,5934927,627
5933113,5931297,783
5933113,5931298,627
5933113,5931299,705
5933113,5933112,548
5933113,5933113,0
5933113,5933114,470
5933113,5934926,548
5933113,5934927,548
5933114,5931298,783
5933114,5931299,627
5933114,5931300,627
5933114,5933113,470
5933114,5933114,0
5933114,5933116,783
5933114,5934927,548
5933115,5931299,705
5933115,5931300,705
5933115,5931301,705
5933115,5933113,783
5933115,5933114,470
5933115,5933116,470
5933116,5929485,783
5933116,5931300,783
5933116,5931301,392
5933116,5931302,627
5933116,5933114,783
5933116,5933116,0
5933116,5933117,470
5933116,5934930,548
5933117,5929485,783
5933117,5931301,705
5933117,5931302,470
5933117,5933116,470
5933117,5933117,0
5933117,5934930,627
5933118,5931304,548
5933118,5933117,627
5933118,5934930,705
5933119,5931304,627
5933120,5931306,783
5933121,5931306,548
5933121,5933122,548
5933122,5929491,783
5933122,5931306,548
5933122,5933122,0
5933122,5933123,470
5933122,5934938,783
5933123,5931306,783
5933123,5933122,470
5933123,5933123,0
5933123,5933125,783
5933123,5934938,548
5933123,5934939,705
5933124,5929493,783
5933124,5931309,470
5933124,5931310,548
5933124,5931311,783
5933124,5933123,627
5933124,5933125,470
5933124,5933126,705
5933124,5934938,627
5933124,5934939,627
5933125,5929493,783
5933125,5929494,783
5933125,5931309,548
5933125,5931310,470
5933125,5931311,627
5933125,5933123,783
5933125,5933125,0
5933125,5933126,470
5933125,5933127,705
5933125,5934938,705
5933125,5934939,705
5933126,5929494,783
5933126,5931310,705
5933126,5931311,392
5933126,5931312,548
5933126,5933125,470
5933126,5933126,0
5933126,5933127,470
5933127,5929495,783
5933127,5929496,783
5933127,5931311,627
5933127,5931312,392
5933127,5933125,705
5933127,5933126,470
5933127,5933127,0
5933128,5931311,783
5933128,5931312,627
5933128,5933127,548
5933129,5929498,783
5933129,5933127,783
5933129,5933130,627
5933129,5934944,627
5933130,5933130,0
5933130,5933131,548
5933130,5934944,392
5933130,5934945,705
5933130,5936757,705
5933131,5929499,783
5933131,5931316,548
5933131,5931317,783
5933131,5933130,548
5933131,5933131,0
5933131,5933132,548
5933131,5934944,548
5933131,5934945,548
5933131,5934946,548
5933131,5934947,783
5933131,5936757,783
5933131,5936758,783
5933131,5936759,783
5933132,5931316,783
5933132,5931317,548
5933132,5931318,627
5933132,5933131,548
5933132,5933132,0
5933132,5933133,783
5933132,5934944,783
5933132,5934945,548
5933132,5934946,548
5933132,5934947,627
5933132,5936758,783
5933132,5936759,705
5933133,5931317,783
5933133,5931318,548
5933133,5931319,548
5933133,5933132,783
5933133,5933133,0
5933133,5933134,705
5933133,5933135,783
5933133,5934947,548
5933133,5934948,705
5933134,5931318,783
5933134,5931319,627
5933134,5931320,783
5933134,5933133,705
5933134,5933134,0
5933134,5933135,470
5933134,5934947,627
5933134,5934948,470
5933134,5934949,627
5933134,5936761,705
5933135,5931319,627
5933135,5931320,470
5933135,5933133,783
5933135,5933134,470
5933135,5933135,0
5933135,5933136,705
5933135,5934948,627
5933135,5934949,470
5933135,5934950,627
5933135,5936762,783
5933136,5931320,627
5933136,5933135,705
5933136,5933136,0
5933136,5933137,783
5933136,5934949,705
5933136,5934950,470
5933136,5934951,548
5933136,5934952,783
5933136,5936764,783
5933137,5931321,783
5933137,5931322,470
5933137,5931323,705
5933137,5933136,783
5933137,5933137,0
5933137,5933138,470
5933137,5934950,705
5933137,5934951,470
5933137,5934952,548
5933138,5931322,627
5933138,5931323,470
5933138,5931324,627
5933138,5933137,470
5933138,5933138,0
5933138,5933139,548
5933138,5933140,783
5933138,5934951,627
5933138,5934952,470
5933138,5934953,627
5933139,5931323,627
5933139,5931324,627
5933139,5931326,783
5933139,5933138,548
5933139,5933139,0
5933139,5933140,470
5933139,5934952,548
5933139,5934953,548
5933139,5934954,627
5933140,5931323,783
5933140,5931324,470
5933140,5931325,627
5933140,5931326,548
5933140,5931327,783
5933140,5933138,783
5933140,5933139,470
5933140,5933140,0
5933140,5933141,470
5933140,5933142,783
5933140,5934953,548
5933140,5934954,548
5933140,5934955,627
5933140,5934956,783
5933141,5929509,783
5933141,5931325,627
5933141,5931326,470
5933141,5931327,627
5933141,5933140,470
5933141,5933141,0
5933141,5933142,470
5933141,5933143,783
5933141,5934954,705
5933141,5934955,783
5933141,5934956,705
5933142,5929509,783
5933142,5929510,783
5933142,5931326,627
5933142,5931327,470
5933142,5931328,783
5933142,5931329,783
5933142,5933140,783
5933142,5933141,470
5933142,5933142,0
5933142,5933143,548
5933142,5933144,783
5933142,5934956,548
5933142,5934957,627
5933143,5931327,548
5933143,5931328,627
5933143,5931329,627
5933143,5933141,783
5933143,5933142,548
5933143,5933143,0
5933143,5933144,392
5933143,5934956,783
5933143,5934957,783
5933143,5934958,627
5933144,5931327,705
5933144,5931328,627
5933144,5931329,627
5933144,5933142,783
5933144,5933143,392
5933144,5933144,0
5933144,5933145,627
5933144,5934957,783
5933144,5934958,627
5933144,5934959,627
5933144,5936771,783
5933145,5931328,783
5933145,5931329,548
5933145,5931330,548
5933145,5933144,627
5933145,5933145,0
5933145,5933146,470
5933145,5933147,783
5933145,5934958,783
5933145,5934959,548
5933145,5934960,627
5933145,5936771,783
5933146,5929514,783
5933146,5931330,783
5933146,5931331,548
5933146,5931332,470
5933146,5933145,470
5933146,5933146,0
5933146,5933147,705
5933146,5934959,470
5933146,5934960,548
5933147,5929514,783
5933147,5929516,783
5933147,5931331,783
5933147,5931332,392
5933147,5931333,627
5933147,5933145,783
5933147,5933146,705
5933147,5933147,0
5933147,5933148,470
5933147,5933149,783
5933147,5934959,783
5933147,5934960,627
5933147,5934961,470
5933147,5936774,783
5933147,5936775,783
5933148,5931332,705
5933148,5931333,627
5933148,5931334,627
5933148,5933147,470
5933148,5933148,0
5933148,5933149,548
5933148,5934961,705
5933149,5929516,783
5933149,5929517,705
5933149,5931333,548
5933149,5931334,470
5933149,5933147,783
5933149,5933148,548
5933149,5933149,0
5933149,5933150,548
5933149,5934964,627
5933150,5931334,627
5933150,5933149,548
5933150,5933150,0
5933150,5934964,705
5933150,5934965,548
5933151,5933149,783
5933151,5933150,470
5933151,5934964,783
5933151,5934965,470
5933151,5936778,783
5933152,5934965,548
5933152,5936778,705
5933152,5936780,783
5933153,5936780,783
5934898,5933084,548
5934898,5933085,548
5934898,5934898,0
5934898,5934899,548
5934898,5936712,705
5934898,5933083,705
5934898,5934896,783
5934898,5934897,470
5934898,5936711,627
5934899,5933085,627
5934899,5934898,548
5934899,5934899,0
5934899,5934901,783
5934899,5936712,548
5934899,5936711,627
5934900,5933085,627
5934900,5934898,705
5934900,5934899,470
5934900,5934901,627
5934900,5936712,627
5934901,5933088,705
5934901,5934899,783
5934901,5934901,0
5934901,5934902,392
5934901,5936712,783
5934901,5936714,548
5934901,5936715,705
5934901,5938526,705
5934902,5933088,548
5934902,5933089,627
5934902,5934901,392
5934902,5934902,0
5934902,5934903,705
5934902,5934904,783
5934902,5936714,627
5934902,5936715,470
5934902,5936717,783
5934902,5938527,783
5934903,5931274,783
5934903,5933088,627
5934903,5933089,470
5934903,5934902,705
5934903,5934903,0
5934903,5934904,470
5934903,5934905,783
5934903,5936715,783
5934903,5936717,627
5934904,5933088,783
5934904,5933089,627
5934904,5934902,783
5934904,5934903,470
5934904,5934904,0
5934904,5934905,470
5934904,5934906,783
5934904,5936717,548
5934904,5936718,627
5934904,5938529,705
5934904,5938530,783
5934905,5934903,783
5934905,5934904,470
5934905,5934905,0
5934905,5934906,548
5934905,5936717,705
5934905,5936718,627
5934905,5936719,548
5934905,5938531,783
5934906,5933092,627
5934906,5934904,783
5934906,5934905,548
5934906,5934906,0
5934906,5936718,627
5934906,5936719,548
5934906,5936720,548
5934906,5938531,705
5934907,5934908,470
5934907,5936720,548
5934907,5936721,627
5934907,5936722,783
5934908,5934908,0
5934908,5934909,783
